session;method;gender;emotion;n_annotators;agreement;path
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F008.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F009.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F014.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F015.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F016.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F022.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F028.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F029.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M000.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M001.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M003.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M004.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M005.wav
1;script;F;neu;3;2;Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M037.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F000.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F001.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F004.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F008.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F012.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M004.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M006.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M007.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M014.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F006.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F010.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M012.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M013.wav
1;script;M;neu;3;2;Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M018.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F002.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F003.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F005.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F006.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F007.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F009.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F011.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F012.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F015.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F024.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M000.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M010.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M011.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M012.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M016.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M018.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M024.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M032.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M033.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M014.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M001.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M004.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M005.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M007.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F018.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F021.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F025.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F026.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F027.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M029.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M040.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M043.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M044.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M000.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M002.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M005.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M010.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M019.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M000.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M016.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M001.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M002.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M003.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M001.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M000.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M001.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M003.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M004.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M005.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M006.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M007.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M010.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M011.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M012.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M013.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M015.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M016.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M017.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M018.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M019.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F000.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F001.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F005.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F006.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F011.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F017.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F020.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F021.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_M001.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_M002.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_M003.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_M004.wav
2;impro;M;neu;3;2;Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_M005.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M000.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M001.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M002.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M004.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F000.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M001.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M002.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M003.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M005.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M007.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M009.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M010.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M013.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M017.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M018.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M019.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M020.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M021.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M022.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M023.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M033.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M034.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M001.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M013.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M014.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M015.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M016.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M017.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M018.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M000.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M001.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M002.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M014.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M006.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M009.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M012.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M014.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M016.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M018.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M020.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M021.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F008.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M036.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F001.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F005.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F019.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F021.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M009.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M010.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M012.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M013.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M017.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M019.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M020.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M021.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M031.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M033.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M043.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M044.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F015.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F018.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F021.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F023.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F025.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M016.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M018.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M026.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M027.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F012.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F013.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F014.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F015.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F016.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F017.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M001.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M007.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M008.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M009.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M010.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M012.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M013.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M014.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M015.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M016.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M017.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M018.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M021.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M024.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M025.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M026.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M028.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M029.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M031.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M033.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M034.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F007.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F011.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F012.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M000.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M001.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M009.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M011.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F046.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M000.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M001.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M002.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M010.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M015.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M016.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M017.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M021.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M022.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M023.wav
2;script;M;neu;3;2;Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M025.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M001.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M002.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M004.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M005.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M006.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M007.wav
2;script;F;neu;3;2;Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M008.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M003.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M006.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M007.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M008.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M009.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M010.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M012.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M013.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M015.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M018.wav
2;impro;F;neu;3;2;Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M019.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F004.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F008.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F013.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F017.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M009.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M010.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M011.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M012.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M035.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F004.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F005.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F007.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F010.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F014.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F019.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F021.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F030.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F031.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F045.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F046.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F050.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F052.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F053.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M009.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M016.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M017.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M018.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M020.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M034.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M036.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M041.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M047.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M048.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M049.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M050.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M052.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M017.wav
